
Currently Loaded Modules:
  1) autotools      4) rocm/6.0.2     7) openmpi4/4.1.5
  2) cmake/3.25.2   5) gnu12/12.2.0   8) hpcfund
  3) prun/2.3       6) ucx/1.14.0     9) rocshmem/1.6.3

 

1, 256, 1
Rank 0, ROC_SHMEM 
Rank 7, ROC_SHMEM 
Rank 5, ROC_SHMEM 
Rank 2, ROC_SHMEM 
Rank 6, ROC_SHMEM 
Rank 1, ROC_SHMEM 
Rank 3, ROC_SHMEM 
Rank 4, ROC_SHMEM 
IN USE - mpi 0/8, roc_shmem 0/8 , ndevices=8,cur=0, GPU_ID=N/A,node=t007-009.hpcfund
max_blocks=1, max_threads=256, iter=1
IN USE - mpi 1/8, roc_shmem 1/8 , ndevices=8,cur=1, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 2/8, roc_shmem 2/8 , ndevices=8,cur=2, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 3/8, roc_shmem 3/8 , ndevices=8,cur=3, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 4/8, roc_shmem 4/8 , ndevices=8,cur=4, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 5/8, roc_shmem 5/8 , ndevices=8,cur=5, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 6/8, roc_shmem 6/8 , ndevices=8,cur=6, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 7/8, roc_shmem 7/8 , ndevices=8,cur=7, GPU_ID=N/A,node=t007-009.hpcfund
peer,1,size,32, iter, 1, time, 0.052318, bw, 0.000570
peer,4,size,524288, iter, 2, time, 0.098720, bw, 9.892262
peer,4,size,1048576, iter, 2, time, 0.138400, bw, 14.112198
peer,4,size,2097152, iter, 2, time, 0.222560, bw, 17.551476
peer,4,size,4194304, iter, 2, time, 0.387520, bw, 20.160284
peer,4,size,8388608, iter, 2, time, 0.718399, bw, 21.749788
peer,4,size,16777216, iter, 2, time, 1.377438, bw, 22.687086
peer,4,size,33554432, iter, 2, time, 2.710399, bw, 23.059376
peer,5,size,32, iter, 2, time, 0.059360, bw, 0.001004
peer,5,size,64, iter, 2, time, 0.060320, bw, 0.001976
peer,5,size,128, iter, 2, time, 0.061120, bw, 0.003901
peer,5,size,256, iter, 2, time, 0.060640, bw, 0.007863
peer,5,size,512, iter, 2, time, 0.061920, bw, 0.015402
peer,5,size,1024, iter, 2, time, 0.059520, bw, 0.032046
peer,5,size,2048, iter, 2, time, 0.060800, bw, 0.062742
peer,5,size,4096, iter, 2, time, 0.060320, bw, 0.126482
peer,5,size,8192, iter, 2, time, 0.061440, bw, 0.248353
peer,5,size,16384, iter, 2, time, 0.060800, bw, 0.501935
peer,5,size,32768, iter, 2, time, 0.064480, bw, 0.946577
peer,5,size,65536, iter, 2, time, 0.065920, bw, 1.851798
peer,5,size,131072, iter, 2, time, 0.070880, bw, 3.444427
peer,5,size,262144, iter, 2, time, 0.080480, bw, 6.067123
peer,5,size,524288, iter, 2, time, 0.099840, bw, 9.781292
peer,5,size,1048576, iter, 2, time, 0.142720, bw, 13.685036
peer,5,size,2097152, iter, 2, time, 0.228160, bw, 17.120689
peer,5,size,4194304, iter, 2, time, 0.398720, bw, 19.593985
peer,5,size,8388608, iter, 2, time, 0.739360, bw, 21.133179
peer,5,size,16777216, iter, 2, time, 1.426558, bw, 21.905912
peer,5,size,33554432, iter, 2, time, 2.801279, bw, 22.311274
peer,6,size,32, iter, 2, time, 0.060000, bw, 0.000993
peer,6,size,64, iter, 2, time, 0.060160, bw, 0.001982
peer,6,size,128, iter, 2, time, 0.060160, bw, 0.003963
peer,6,size,256, iter, 2, time, 0.059200, bw, 0.008055
peer,6,size,512, iter, 2, time, 0.060800, bw, 0.015685
peer,6,size,1024, iter, 2, time, 0.061440, bw, 0.031044
peer,6,size,2048, iter, 2, time, 0.060480, bw, 0.063074
peer,6,size,4096, iter, 2, time, 0.060160, bw, 0.126819
peer,6,size,8192, iter, 2, time, 0.059520, bw, 0.256364
peer,6,size,16384, iter, 2, time, 0.060480, bw, 0.504590
peer,6,size,32768, iter, 2, time, 0.064000, bw, 0.953676
peer,6,size,65536, iter, 2, time, 0.067200, bw, 1.816526
peer,6,size,131072, iter, 2, time, 0.070080, bw, 3.483748
peer,6,size,262144, iter, 2, time, 0.080160, bw, 6.091343
peer,6,size,524288, iter, 2, time, 0.099840, bw, 9.781292
peer,6,size,1048576, iter, 2, time, 0.140480, bw, 13.903250
peer,6,size,2097152, iter, 2, time, 0.222560, bw, 17.551476
peer,6,size,4194304, iter, 2, time, 0.388160, bw, 20.127045
peer,6,size,8388608, iter, 2, time, 0.719200, bw, 21.725565
peer,6,size,16777216, iter, 2, time, 1.378558, bw, 22.668653
peer,6,size,33554432, iter, 2, time, 2.703359, bw, 23.119427
peer,7,size,32, iter, 2, time, 0.059040, bw, 0.001010
peer,7,size,64, iter, 2, time, 0.059680, bw, 0.001997
peer,7,size,128, iter, 2, time, 0.060320, bw, 0.003953
peer,7,size,256, iter, 2, time, 0.060000, bw, 0.007947
peer,7,size,512, iter, 2, time, 0.060800, bw, 0.015685
peer,7,size,1024, iter, 2, time, 0.060800, bw, 0.031371
peer,7,size,2048, iter, 2, time, 0.059040, bw, 0.064612
peer,7,size,4096, iter, 2, time, 0.059520, bw, 0.128182
peer,7,size,8192, iter, 2, time, 0.060960, bw, 0.250309
peer,7,size,16384, iter, 2, time, 0.061440, bw, 0.496706
peer,7,size,32768, iter, 2, time, 0.064640, bw, 0.944234
peer,7,size,65536, iter, 2, time, 0.065920, bw, 1.851798
peer,7,size,131072, iter, 2, time, 0.068000, bw, 3.590309
peer,7,size,262144, iter, 2, time, 0.079520, bw, 6.140368
peer,7,size,524288, iter, 2, time, 0.099840, bw, 9.781292
peer,7,size,1048576, iter, 2, time, 0.141280, bw, 13.824521
peer,7,size,2097152, iter, 2, time, 0.222240, bw, 17.576748
peer,7,size,4194304, iter, 2, time, 0.387840, bw, 20.143650
peer,7,size,8388608, iter, 2, time, 0.719200, bw, 21.725565
peer,7,size,16777216, iter, 2, time, 1.377598, bw, 22.684450
peer,7,size,33554432, iter, 2, time, 2.701280, bw, 23.137218
4, 1024, 4
Rank 0, ROC_SHMEM 
Rank 2, ROC_SHMEM 
Rank 7, ROC_SHMEM 
Rank 3, ROC_SHMEM 
Rank 5, ROC_SHMEM 
Rank 4, ROC_SHMEM 
Rank 6, ROC_SHMEM 
Rank 1, ROC_SHMEM 
IN USE - mpi 0/8, roc_shmem 0/8 , ndevices=8,cur=0, GPU_ID=N/A,node=t007-009.hpcfund
max_blocks=4, max_threads=1024, iter=4
IN USE - mpi 1/8, roc_shmem 1/8 , ndevices=8,cur=1, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 2/8, roc_shmem 2/8 , ndevices=8,cur=2, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 3/8, roc_shmem 3/8 , ndevices=8,cur=3, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 4/8, roc_shmem 4/8 , ndevices=8,cur=4, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 5/8, roc_shmem 5/8 , ndevices=8,cur=5, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 7/8, roc_shmem 7/8 , ndevices=8,cur=7, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 6/8, roc_shmem 6/8 , ndevices=8,cur=6, GPU_ID=N/A,node=t007-009.hpcfund
peer,1,size,32, iter, 4, time, 0.093758, bw, 0.001271
peer,1,size,64, iter, 4, time, 0.089440, bw, 0.002666
peer,1,size,128, iter, 4, time, 0.088640, bw, 0.005379
peer,1,size,256, iter, 4, time, 0.090080, bw, 0.010587
peer,1,size,512, iter, 4, time, 0.089920, bw, 0.021212
peer,1,size,1024, iter, 4, time, 0.089760, bw, 0.042499
peer,1,size,2048, iter, 4, time, 0.090080, bw, 0.084696
peer,1,size,4096, iter, 4, time, 0.088480, bw, 0.172455
peer,1,size,8192, iter, 4, time, 0.088800, bw, 0.343667
peer,1,size,16384, iter, 4, time, 0.090720, bw, 0.672787
peer,1,size,32768, iter, 4, time, 0.092800, bw, 1.315415
peer,1,size,65536, iter, 4, time, 0.092800, bw, 2.630830
peer,1,size,131072, iter, 4, time, 0.099360, bw, 4.914272
peer,1,size,262144, iter, 4, time, 0.110240, bw, 8.858528
peer,1,size,524288, iter, 4, time, 0.129920, bw, 15.033314
peer,1,size,1048576, iter, 4, time, 0.169920, bw, 22.988800
peer,1,size,2097152, iter, 4, time, 0.256640, bw, 30.441526
peer,1,size,4194304, iter, 4, time, 0.418560, bw, 37.330433
peer,1,size,8388608, iter, 4, time, 0.749920, bw, 41.671181
peer,1,size,16777216, iter, 4, time, 1.394399, bw, 44.822254
peer,1,size,33554432, iter, 4, time, 2.812639, bw, 44.442322
peer,2,size,32, iter, 4, time, 0.086880, bw, 0.001372
peer,2,size,64, iter, 4, time, 0.085760, bw, 0.002780
peer,2,size,128, iter, 4, time, 0.084640, bw, 0.005634
peer,2,size,256, iter, 4, time, 0.086720, bw, 0.010997
peer,2,size,512, iter, 4, time, 0.088320, bw, 0.021596
peer,2,size,1024, iter, 4, time, 0.085760, bw, 0.044481
peer,2,size,2048, iter, 4, time, 0.086560, bw, 0.088140
peer,2,size,4096, iter, 4, time, 0.088160, bw, 0.173081
peer,2,size,8192, iter, 4, time, 0.084640, bw, 0.360558
peer,2,size,16384, iter, 4, time, 0.086879, bw, 0.702532
peer,2,size,32768, iter, 4, time, 0.091040, bw, 1.340845
peer,2,size,65536, iter, 4, time, 0.092160, bw, 2.649100
peer,2,size,131072, iter, 4, time, 0.098880, bw, 4.938128
peer,2,size,262144, iter, 4, time, 0.108480, bw, 9.002251
peer,2,size,524288, iter, 4, time, 0.129600, bw, 15.070435
peer,2,size,1048576, iter, 4, time, 0.170880, bw, 22.859646
peer,2,size,2097152, iter, 4, time, 0.252480, bw, 30.943098
peer,2,size,4194304, iter, 4, time, 0.416640, bw, 37.502460
peer,2,size,8388608, iter, 4, time, 0.751520, bw, 41.582466
peer,2,size,16777216, iter, 4, time, 1.427040, bw, 43.797028
peer,2,size,33554432, iter, 4, time, 2.827199, bw, 44.213444
peer,3,size,32, iter, 4, time, 0.090240, bw, 0.001321
peer,3,size,64, iter, 4, time, 0.086080, bw, 0.002770
peer,3,size,128, iter, 4, time, 0.085760, bw, 0.005560
peer,3,size,256, iter, 4, time, 0.086880, bw, 0.010977
peer,3,size,512, iter, 4, time, 0.087360, bw, 0.021833
peer,3,size,1024, iter, 4, time, 0.085600, bw, 0.044564
peer,3,size,2048, iter, 4, time, 0.085920, bw, 0.088797
peer,3,size,4096, iter, 4, time, 0.087040, bw, 0.175308
peer,3,size,8192, iter, 4, time, 0.085760, bw, 0.355849
peer,3,size,16384, iter, 4, time, 0.088800, bw, 0.687334
peer,3,size,32768, iter, 4, time, 0.091840, bw, 1.329165
peer,3,size,65536, iter, 4, time, 0.093920, bw, 2.599457
peer,3,size,131072, iter, 4, time, 0.099040, bw, 4.930150
peer,3,size,262144, iter, 4, time, 0.107040, bw, 9.123357
peer,3,size,524288, iter, 4, time, 0.127840, bw, 15.277912
peer,3,size,1048576, iter, 4, time, 0.167840, bw, 23.273691
peer,3,size,2097152, iter, 4, time, 0.251680, bw, 31.041456
peer,3,size,4194304, iter, 4, time, 0.414560, bw, 37.690628
peer,3,size,8388608, iter, 4, time, 0.742560, bw, 42.084213
peer,3,size,16777216, iter, 4, time, 1.396640, bw, 44.750336
peer,3,size,33554432, iter, 4, time, 2.830239, bw, 44.165955
peer,4,size,32, iter, 4, time, 0.086240, bw, 0.001382
peer,4,size,64, iter, 4, time, 0.085760, bw, 0.002780
peer,4,size,128, iter, 4, time, 0.086560, bw, 0.005509
peer,4,size,256, iter, 4, time, 0.084640, bw, 0.011267
peer,4,size,512, iter, 4, time, 0.086240, bw, 0.022117
peer,4,size,1024, iter, 4, time, 0.086079, bw, 0.044316
peer,4,size,2048, iter, 4, time, 0.085760, bw, 0.088962
peer,4,size,4096, iter, 4, time, 0.085280, bw, 0.178926
peer,4,size,8192, iter, 4, time, 0.087840, bw, 0.347423
peer,4,size,16384, iter, 4, time, 0.086880, bw, 0.702524
peer,4,size,32768, iter, 4, time, 0.090400, bw, 1.350338
peer,4,size,65536, iter, 4, time, 0.093920, bw, 2.599457
peer,4,size,131072, iter, 4, time, 0.102560, bw, 4.760941
peer,4,size,262144, iter, 4, time, 0.122240, bw, 7.988908
peer,4,size,524288, iter, 4, time, 0.162558, bw, 12.014962
peer,4,size,1048576, iter, 4, time, 0.243680, bw, 16.030272
peer,4,size,2097152, iter, 4, time, 0.407999, bw, 19.148363
peer,4,size,4194304, iter, 4, time, 0.739199, bw, 21.137781
peer,4,size,8388608, iter, 4, time, 1.401440, bw, 22.298531
peer,4,size,16777216, iter, 4, time, 2.725279, bw, 22.933470
peer,4,size,33554432, iter, 4, time, 5.363839, bw, 23.304243
peer,5,size,32, iter, 4, time, 0.084480, bw, 0.001411
peer,5,size,64, iter, 4, time, 0.086240, bw, 0.002765
peer,5,size,128, iter, 4, time, 0.084000, bw, 0.005677
peer,5,size,256, iter, 4, time, 0.086560, bw, 0.011018
peer,5,size,512, iter, 4, time, 0.086560, bw, 0.022035
peer,5,size,1024, iter, 4, time, 0.085920, bw, 0.044398
peer,5,size,2048, iter, 4, time, 0.085920, bw, 0.088797
peer,5,size,4096, iter, 4, time, 0.085120, bw, 0.179262
peer,5,size,8192, iter, 4, time, 0.084480, bw, 0.361241
peer,5,size,16384, iter, 4, time, 0.086240, bw, 0.707737
peer,5,size,32768, iter, 4, time, 0.090080, bw, 1.355134
peer,5,size,65536, iter, 4, time, 0.094400, bw, 2.586240
peer,5,size,131072, iter, 4, time, 0.103040, bw, 4.738762
peer,5,size,262144, iter, 4, time, 0.122239, bw, 7.988974
peer,5,size,524288, iter, 4, time, 0.163840, bw, 11.920949
peer,5,size,1048576, iter, 4, time, 0.251040, bw, 15.560296
peer,5,size,2097152, iter, 4, time, 0.419840, bw, 18.608311
peer,5,size,4194304, iter, 4, time, 0.762559, bw, 20.490252
peer,5,size,8388608, iter, 4, time, 1.450559, bw, 21.543455
peer,5,size,16777216, iter, 4, time, 2.815039, bw, 22.202217
peer,5,size,33554432, iter, 4, time, 5.559036, bw, 22.485952
peer,6,size,32, iter, 4, time, 0.086240, bw, 0.001382
peer,6,size,64, iter, 4, time, 0.086560, bw, 0.002754
peer,6,size,128, iter, 4, time, 0.084000, bw, 0.005677
peer,6,size,256, iter, 4, time, 0.084800, bw, 0.011246
peer,6,size,512, iter, 4, time, 0.085600, bw, 0.022282
peer,6,size,1024, iter, 4, time, 0.086400, bw, 0.044152
peer,6,size,2048, iter, 4, time, 0.086400, bw, 0.088303
peer,6,size,4096, iter, 4, time, 0.085920, bw, 0.177593
peer,6,size,8192, iter, 4, time, 0.084640, bw, 0.360558
peer,6,size,16384, iter, 4, time, 0.087040, bw, 0.701232
peer,6,size,32768, iter, 4, time, 0.090080, bw, 1.355134
peer,6,size,65536, iter, 4, time, 0.094240, bw, 2.590631
peer,6,size,131072, iter, 4, time, 0.103520, bw, 4.716790
peer,6,size,262144, iter, 4, time, 0.122400, bw, 7.978465
peer,6,size,524288, iter, 4, time, 0.161440, bw, 12.098169
peer,6,size,1048576, iter, 4, time, 0.244000, bw, 16.009249
peer,6,size,2097152, iter, 4, time, 0.409919, bw, 19.058676
peer,6,size,4194304, iter, 4, time, 0.739520, bw, 21.128605
peer,6,size,8388608, iter, 4, time, 1.401120, bw, 22.303625
peer,6,size,16777216, iter, 4, time, 2.720799, bw, 22.971231
peer,6,size,33554432, iter, 4, time, 5.367998, bw, 23.286186
peer,7,size,32, iter, 4, time, 0.082880, bw, 0.001438
peer,7,size,64, iter, 4, time, 0.085440, bw, 0.002790
peer,7,size,128, iter, 4, time, 0.084480, bw, 0.005644
peer,7,size,256, iter, 4, time, 0.085280, bw, 0.011183
peer,7,size,512, iter, 4, time, 0.087200, bw, 0.021873
peer,7,size,1024, iter, 4, time, 0.084480, bw, 0.045155
peer,7,size,2048, iter, 4, time, 0.085920, bw, 0.088797
peer,7,size,4096, iter, 4, time, 0.084480, bw, 0.180620
peer,7,size,8192, iter, 4, time, 0.085440, bw, 0.357182
peer,7,size,16384, iter, 4, time, 0.089280, bw, 0.683639
peer,7,size,32768, iter, 4, time, 0.092160, bw, 1.324550
peer,7,size,65536, iter, 4, time, 0.093760, bw, 2.603894
peer,7,size,131072, iter, 4, time, 0.105120, bw, 4.644997
peer,7,size,262144, iter, 4, time, 0.120960, bw, 8.073447
peer,7,size,524288, iter, 4, time, 0.161440, bw, 12.098169
peer,7,size,1048576, iter, 4, time, 0.242400, bw, 16.114920
peer,7,size,2097152, iter, 4, time, 0.410080, bw, 19.051193
peer,7,size,4194304, iter, 4, time, 0.739520, bw, 21.128605
peer,7,size,8388608, iter, 4, time, 1.399519, bw, 22.329138
peer,7,size,16777216, iter, 4, time, 2.722080, bw, 22.960423
peer,7,size,33554432, iter, 4, time, 5.368798, bw, 23.282719
4, 1024, 8
Rank 0, ROC_SHMEM 
Rank 1, ROC_SHMEM 
Rank 5, ROC_SHMEM 
Rank 7, ROC_SHMEM 
Rank 2, ROC_SHMEM 
Rank 4, ROC_SHMEM 
Rank 3, ROC_SHMEM 
Rank 6, ROC_SHMEM 
IN USE - mpi 0/8, roc_shmem 0/8 , ndevices=8,cur=0, GPU_ID=N/A,node=t007-009.hpcfund
max_blocks=4, max_threads=1024, iter=8
IN USE - mpi 1/8, roc_shmem 1/8 , ndevices=8,cur=1, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 2/8, roc_shmem 2/8 , ndevices=8,cur=2, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 3/8, roc_shmem 3/8 , ndevices=8,cur=3, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 4/8, roc_shmem 4/8 , ndevices=8,cur=4, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 5/8, roc_shmem 5/8 , ndevices=8,cur=5, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 6/8, roc_shmem 6/8 , ndevices=8,cur=6, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 7/8, roc_shmem 7/8 , ndevices=8,cur=7, GPU_ID=N/A,node=t007-009.hpcfund
peer,1,size,32, iter, 8, time, 0.143038, bw, 0.001667
peer,1,size,64, iter, 8, time, 0.139200, bw, 0.003426
peer,1,size,128, iter, 8, time, 0.140320, bw, 0.006796
peer,1,size,256, iter, 8, time, 0.140960, bw, 0.013531
peer,1,size,512, iter, 8, time, 0.138880, bw, 0.027468
peer,1,size,1024, iter, 8, time, 0.139040, bw, 0.054872
peer,1,size,2048, iter, 8, time, 0.139360, bw, 0.109492
peer,1,size,4096, iter, 8, time, 0.141600, bw, 0.215521
peer,1,size,8192, iter, 8, time, 0.139200, bw, 0.438473
peer,1,size,16384, iter, 8, time, 0.140800, bw, 0.866981
peer,1,size,32768, iter, 8, time, 0.145600, bw, 1.676799
peer,1,size,65536, iter, 8, time, 0.151200, bw, 3.229391
peer,1,size,131072, iter, 8, time, 0.160960, bw, 6.067146
peer,1,size,262144, iter, 8, time, 0.181760, bw, 10.745685
peer,1,size,524288, iter, 8, time, 0.225440, bw, 17.327322
peer,1,size,1048576, iter, 8, time, 0.299360, bw, 26.097481
peer,1,size,2097152, iter, 8, time, 0.464160, bw, 33.663143
peer,1,size,4194304, iter, 8, time, 0.788960, bw, 39.609322
peer,1,size,8388608, iter, 8, time, 1.430240, bw, 43.699196
peer,1,size,16777216, iter, 8, time, 2.761440, bw, 45.266483
peer,1,size,33554432, iter, 8, time, 5.559039, bw, 44.972046
peer,2,size,32, iter, 8, time, 0.139520, bw, 0.001709
peer,2,size,64, iter, 8, time, 0.139680, bw, 0.003414
peer,2,size,128, iter, 8, time, 0.138400, bw, 0.006891
peer,2,size,256, iter, 8, time, 0.137440, bw, 0.013878
peer,2,size,512, iter, 8, time, 0.137440, bw, 0.027756
peer,2,size,1024, iter, 8, time, 0.140800, bw, 0.054186
peer,2,size,2048, iter, 8, time, 0.137280, bw, 0.111151
peer,2,size,4096, iter, 8, time, 0.137600, bw, 0.221786
peer,2,size,8192, iter, 8, time, 0.140320, bw, 0.434974
peer,2,size,16384, iter, 8, time, 0.140800, bw, 0.866981
peer,2,size,32768, iter, 8, time, 0.141920, bw, 1.720279
peer,2,size,65536, iter, 8, time, 0.150880, bw, 3.236240
peer,2,size,131072, iter, 8, time, 0.161760, bw, 6.037140
peer,2,size,262144, iter, 8, time, 0.182560, bw, 10.698596
peer,2,size,524288, iter, 8, time, 0.220800, bw, 17.691446
peer,2,size,1048576, iter, 8, time, 0.303360, bw, 25.753372
peer,2,size,2097152, iter, 8, time, 0.464640, bw, 33.628368
peer,2,size,4194304, iter, 8, time, 0.794720, bw, 39.322239
peer,2,size,8388608, iter, 8, time, 1.445120, bw, 43.249237
peer,2,size,16777216, iter, 8, time, 2.770879, bw, 45.112282
peer,2,size,33554432, iter, 8, time, 5.600479, bw, 44.639282
peer,3,size,32, iter, 8, time, 0.137920, bw, 0.001729
peer,3,size,64, iter, 8, time, 0.139840, bw, 0.003410
peer,3,size,128, iter, 8, time, 0.137280, bw, 0.006947
peer,3,size,256, iter, 8, time, 0.140800, bw, 0.013547
peer,3,size,512, iter, 8, time, 0.137120, bw, 0.027820
peer,3,size,1024, iter, 8, time, 0.137600, bw, 0.055446
peer,3,size,2048, iter, 8, time, 0.139520, bw, 0.109367
peer,3,size,4096, iter, 8, time, 0.138400, bw, 0.220504
peer,3,size,8192, iter, 8, time, 0.139360, bw, 0.437970
peer,3,size,16384, iter, 8, time, 0.141120, bw, 0.865015
peer,3,size,32768, iter, 8, time, 0.143680, bw, 1.699206
peer,3,size,65536, iter, 8, time, 0.151840, bw, 3.215779
peer,3,size,131072, iter, 8, time, 0.161120, bw, 6.061121
peer,3,size,262144, iter, 8, time, 0.180640, bw, 10.812309
peer,3,size,524288, iter, 8, time, 0.224320, bw, 17.413834
peer,3,size,1048576, iter, 8, time, 0.302240, bw, 25.848803
peer,3,size,2097152, iter, 8, time, 0.459840, bw, 33.979397
peer,3,size,4194304, iter, 8, time, 0.788480, bw, 39.633434
peer,3,size,8388608, iter, 8, time, 1.441280, bw, 43.364468
peer,3,size,16777216, iter, 8, time, 2.727199, bw, 45.834820
peer,3,size,33554432, iter, 8, time, 5.512800, bw, 45.349251
peer,4,size,32, iter, 8, time, 0.136160, bw, 0.001751
peer,4,size,64, iter, 8, time, 0.136320, bw, 0.003498
peer,4,size,128, iter, 8, time, 0.135520, bw, 0.007037
peer,4,size,256, iter, 8, time, 0.135840, bw, 0.014041
peer,4,size,512, iter, 8, time, 0.137600, bw, 0.027723
peer,4,size,1024, iter, 8, time, 0.137440, bw, 0.055511
peer,4,size,2048, iter, 8, time, 0.137280, bw, 0.111151
peer,4,size,4096, iter, 8, time, 0.138720, bw, 0.219995
peer,4,size,8192, iter, 8, time, 0.136480, bw, 0.447212
peer,4,size,16384, iter, 8, time, 0.139360, bw, 0.875940
peer,4,size,32768, iter, 8, time, 0.144160, bw, 1.693548
peer,4,size,65536, iter, 8, time, 0.153600, bw, 3.178931
peer,4,size,131072, iter, 8, time, 0.171040, bw, 5.709588
peer,4,size,262144, iter, 8, time, 0.210560, bw, 9.275910
peer,4,size,524288, iter, 8, time, 0.285600, bw, 13.677421
peer,4,size,1048576, iter, 8, time, 0.450720, bw, 17.333471
peer,4,size,2097152, iter, 8, time, 0.782560, bw, 19.966629
peer,4,size,4194304, iter, 8, time, 1.446560, bw, 21.603092
peer,4,size,8388608, iter, 8, time, 2.764640, bw, 22.607044
peer,4,size,16777216, iter, 8, time, 5.412160, bw, 23.096264
peer,4,size,33554432, iter, 8, time, 10.701597, bw, 23.361126
peer,5,size,32, iter, 8, time, 0.140480, bw, 0.001697
peer,5,size,64, iter, 8, time, 0.136480, bw, 0.003494
peer,5,size,128, iter, 8, time, 0.136960, bw, 0.006963
peer,5,size,256, iter, 8, time, 0.136320, bw, 0.013992
peer,5,size,512, iter, 8, time, 0.138720, bw, 0.027499
peer,5,size,1024, iter, 8, time, 0.135200, bw, 0.056431
peer,5,size,2048, iter, 8, time, 0.136320, bw, 0.111934
peer,5,size,4096, iter, 8, time, 0.135680, bw, 0.224924
peer,5,size,8192, iter, 8, time, 0.139200, bw, 0.438473
peer,5,size,16384, iter, 8, time, 0.140800, bw, 0.866981
peer,5,size,32768, iter, 8, time, 0.144800, bw, 1.686063
peer,5,size,65536, iter, 8, time, 0.152000, bw, 3.212394
peer,5,size,131072, iter, 8, time, 0.171360, bw, 5.698925
peer,5,size,262144, iter, 8, time, 0.208960, bw, 9.346935
peer,5,size,524288, iter, 8, time, 0.291360, bw, 13.407026
peer,5,size,1048576, iter, 8, time, 0.460960, bw, 16.948418
peer,5,size,2097152, iter, 8, time, 0.804160, bw, 19.430317
peer,5,size,4194304, iter, 8, time, 1.488160, bw, 20.999199
peer,5,size,8388608, iter, 8, time, 2.858720, bw, 21.863049
peer,5,size,16777216, iter, 8, time, 5.601279, bw, 22.316454
peer,5,size,33554432, iter, 8, time, 11.089197, bw, 22.544586
peer,6,size,32, iter, 8, time, 0.134081, bw, 0.001778
peer,6,size,64, iter, 8, time, 0.134881, bw, 0.003535
peer,6,size,128, iter, 8, time, 0.135841, bw, 0.007021
peer,6,size,256, iter, 8, time, 0.137921, bw, 0.013829
peer,6,size,512, iter, 8, time, 0.137441, bw, 0.027755
peer,6,size,1024, iter, 8, time, 0.137281, bw, 0.055575
peer,6,size,2048, iter, 8, time, 0.136961, bw, 0.111410
peer,6,size,4096, iter, 8, time, 0.135041, bw, 0.225989
peer,6,size,8192, iter, 8, time, 0.137920, bw, 0.442543
peer,6,size,16384, iter, 8, time, 0.137281, bw, 0.889205
peer,6,size,32768, iter, 8, time, 0.144321, bw, 1.691659
peer,6,size,65536, iter, 8, time, 0.154721, bw, 3.155899
peer,6,size,131072, iter, 8, time, 0.172321, bw, 5.667143
peer,6,size,262144, iter, 8, time, 0.210401, bw, 9.282920
peer,6,size,524288, iter, 8, time, 0.287522, bw, 13.585991
peer,6,size,1048576, iter, 8, time, 0.452323, bw, 17.272043
peer,6,size,2097152, iter, 8, time, 0.781766, bw, 19.986908
peer,6,size,4194304, iter, 8, time, 1.444811, bw, 21.629244
peer,6,size,8388608, iter, 8, time, 2.764820, bw, 22.605572
peer,6,size,16777216, iter, 8, time, 5.415397, bw, 23.082458
peer,6,size,33554432, iter, 8, time, 10.703043, bw, 23.357969
peer,7,size,32, iter, 8, time, 0.134560, bw, 0.001772
peer,7,size,64, iter, 8, time, 0.134880, bw, 0.003535
peer,7,size,128, iter, 8, time, 0.134240, bw, 0.007104
peer,7,size,256, iter, 8, time, 0.137120, bw, 0.013910
peer,7,size,512, iter, 8, time, 0.137121, bw, 0.027820
peer,7,size,1024, iter, 8, time, 0.136000, bw, 0.056099
peer,7,size,2048, iter, 8, time, 0.140320, bw, 0.108743
peer,7,size,4096, iter, 8, time, 0.136320, bw, 0.223868
peer,7,size,8192, iter, 8, time, 0.136640, bw, 0.446688
peer,7,size,16384, iter, 8, time, 0.136640, bw, 0.893377
peer,7,size,32768, iter, 8, time, 0.144800, bw, 1.686063
peer,7,size,65536, iter, 8, time, 0.152480, bw, 3.202281
peer,7,size,131072, iter, 8, time, 0.169440, bw, 5.763502
peer,7,size,262144, iter, 8, time, 0.208480, bw, 9.368455
peer,7,size,524288, iter, 8, time, 0.287040, bw, 13.608804
peer,7,size,1048576, iter, 8, time, 0.453920, bw, 17.211275
